Score,Text,Tokens,Preprocessed_Text
1,i just wanted to post here that i found small bits of plastic in this food as i was feeding my month old plastic in food baby food so please be careful if you buy this or are considering itmy daughter loves this food its actually her favorite this is the first time we have noticed plastic in it in over months,"['wanted', 'post', 'found', 'small', 'bit', 'plastic', 'food', 'feeding', 'month', 'old', 'plastic', 'food', 'baby', 'food', 'please', 'careful', 'buy', 'considering', 'itmy', 'daughter', 'love', 'food', 'actually', 'favorite', 'first', 'time', 'noticed', 'plastic', 'month']",wanted post found small bit plastic food feeding month old plastic food baby food please careful buy considering itmy daughter love food actually favorite first time noticed plastic month
4,pretty good product the taste isnt the best but its definitely not the worse either it gives a pretty smooth energetic kick,"['pretty', 'good', 'product', 'taste', 'isnt', 'best', 'definitely', 'worse', 'either', 'give', 'pretty', 'smooth', 'energetic', 'kick']",pretty good product taste isnt best definitely worse either give pretty smooth energetic kick
5,i am a true seattle coffee addict and i have never had a better coffee candy,"['true', 'seattle', 'coffee', 'addict', 'never', 'better', 'coffee', 'candy']",true seattle coffee addict never better coffee candy
4,sent this basket to my father for his birthday he said the fruit was very fresh and sweet happy with this healthy purchase,"['sent', 'basket', 'father', 'birthday', 'said', 'fruit', 'fresh', 'sweet', 'happy', 'healthy', 'purchase']",sent basket father birthday said fruit fresh sweet happy healthy purchase
5,this fruit gift really was the perfect gift everything was fresh well packed and tasty looking and the people that received it assured me that it was quite tasty tasting too and tried the chocolate covered cherries ad was surprised at how delicious they were so thank you i needed something in a pinch and it came even earlier than expectedso thank you again dharanasan francisco,"['fruit', 'gift', 'really', 'perfect', 'gift', 'everything', 'fresh', 'well', 'packed', 'tasty', 'looking', 'people', 'received', 'assured', 'quite', 'tasty', 'tasting', 'tried', 'chocolate', 'covered', 'cherry', 'ad', 'surprised', 'delicious', 'thank', 'needed', 'something', 'pinch', 'came', 'even', 'earlier', 'expectedso', 'thank', 'dharanasan', 'francisco']",fruit gift really perfect gift everything fresh well packed tasty looking people received assured quite tasty tasting tried chocolate covered cherry ad surprised delicious thank needed something pinch came even earlier expectedso thank dharanasan francisco
5,i got it for my girlfriend for her birthday the fruit actually tasted fresh and yummy i love dark chocolate so i loved the dark chocolate almonds next time ill give the organic version of this product to someone close so they share with me,"['got', 'girlfriend', 'birthday', 'fruit', 'actually', 'tasted', 'fresh', 'yummy', 'love', 'dark', 'chocolate', 'loved', 'dark', 'chocolate', 'almond', 'next', 'time', 'ill', 'give', 'organic', 'version', 'product', 'someone', 'close', 'share']",got girlfriend birthday fruit actually tasted fresh yummy love dark chocolate loved dark chocolate almond next time ill give organic version product someone close share
5,as a child my facorite memory was drinking sassafras tea made from fresh sassafras with my granddad i have never seen it in a tea bag before i found that to get the taste i remember i needed bags per cup the bags are rather fragile but all in all it is a really great product that i will buy again and again plus the shipping time was great,"['child', 'facorite', 'memory', 'drinking', 'sassafras', 'tea', 'made', 'fresh', 'sassafras', 'granddad', 'never', 'seen', 'tea', 'bag', 'found', 'get', 'taste', 'remember', 'needed', 'bag', 'per', 'cup', 'bag', 'rather', 'fragile', 'really', 'great', 'product', 'buy', 'plus', 'shipping', 'time', 'great']",child facorite memory drinking sassafras tea made fresh sassafras granddad never seen tea bag found get taste remember needed bag per cup bag rather fragile really great product buy plus shipping time great
4,i grew up in ohio and lived in the woods where sassafrass trees were plentiful i would dig tender roots or bark a few trees for a delightful tea i purchased breezy morning sassafrass tea and although was quite good it was very expensive for only average size tea bags and shipping was as much as the product not a good bargain i switched to pappys extract,"['grew', 'ohio', 'lived', 'wood', 'sassafras', 'tree', 'plentiful', 'would', 'dig', 'tender', 'root', 'bark', 'tree', 'delightful', 'tea', 'purchased', 'breezy', 'morning', 'sassafras', 'tea', 'although', 'quite', 'good', 'expensive', 'average', 'size', 'tea', 'bag', 'shipping', 'much', 'product', 'good', 'bargain', 'switched', 'pappys', 'extract']",grew ohio lived wood sassafras tree plentiful would dig tender root bark tree delightful tea purchased breezy morning sassafras tea although quite good expensive average size tea bag shipping much product good bargain switched pappys extract
4,i ordered this online and received it in just a few days the tea is excellent and the price was right for me,"['ordered', 'online', 'received', 'day', 'tea', 'excellent', 'price', 'right']",ordered online received day tea excellent price right
5,i purchased this tea for my neighbor as a present she has been looking for sassafras tea for a long time i didnt realize it was so hard to find she absolutely loves it made a great surprise christmas gift,"['purchased', 'tea', 'neighbor', 'present', 'looking', 'sassafras', 'tea', 'long', 'time', 'didnt', 'realize', 'hard', 'find', 'absolutely', 'love', 'made', 'great', 'surprise', 'christmas', 'gift']",purchased tea neighbor present looking sassafras tea long time didnt realize hard find absolutely love made great surprise christmas gift
5,i heard some great things about sassafras and wanted to try it i was worried about the taste but it turned out to be a lot better than i anticipated im actually gonna order the pack and continue drinking it over time dont trust the fda,"['heard', 'great', 'thing', 'sassafras', 'wanted', 'try', 'worried', 'taste', 'turned', 'lot', 'better', 'anticipated', 'im', 'actually', 'gon', 'na', 'order', 'pack', 'continue', 'drinking', 'time', 'dont', 'trust', 'fda']",heard great thing sassafras wanted try worried taste turned lot better anticipated im actually gon na order pack continue drinking time dont trust fda
5,bought this for my dad for about years he would complain to be about how he hasnt had this tea since he was about finally after many nights of drinking my tea annoyed i bought him the tea so hed shut up,"['bought', 'dad', 'year', 'would', 'complain', 'hasnt', 'tea', 'since', 'finally', 'many', 'night', 'drinking', 'tea', 'annoyed', 'bought', 'tea', 'hed', 'shut']",bought dad year would complain hasnt tea since finally many night drinking tea annoyed bought tea hed shut
1,i first tasted sassafras tea in a local restaurant and really liked it so i started looking in grocery stores and online for it in a teabag form after several weeks of investigation i called the restaurant and asked what they used to make the tea i was told is was pappys sassafras concentrate i looked online and found it at amazoncom as i was ordering it i also saw the sassafras teabags i thought id order a box to try i was very dissapointed it didnt taste like the flat rootbeer i was expecting it was more like black licorice which i hate with a very mild rootbeer undertone it also didnt have the distinctive red color that you get by steeping the sassafras rootive never had real sassafras tea made with the root so i dont know if the teabags are more like the real thing or not bottom line i wont buy the teabags again,"['first', 'tasted', 'sassafras', 'tea', 'local', 'restaurant', 'really', 'liked', 'started', 'looking', 'grocery', 'store', 'online', 'teabag', 'form', 'several', 'week', 'investigation', 'called', 'restaurant', 'asked', 'used', 'make', 'tea', 'told', 'pappys', 'sassafras', 'concentrate', 'looked', 'online', 'found', 'amazoncom', 'ordering', 'also', 'saw', 'sassafras', 'teabags', 'thought', 'id', 'order', 'box', 'try', 'dissapointed', 'didnt', 'taste', 'like', 'flat', 'rootbeer', 'expecting', 'like', 'black', 'licorice', 'hate', 'mild', 'rootbeer', 'undertone', 'also', 'didnt', 'distinctive', 'red', 'color', 'get', 'steeping', 'sassafras', 'rootive', 'never', 'real', 'sassafras', 'tea', 'made', 'root', 'dont', 'know', 'teabags', 'like', 'real', 'thing', 'bottom', 'line', 'wont', 'buy', 'teabags']",first tasted sassafras tea local restaurant really liked started looking grocery store online teabag form several week investigation called restaurant asked used make tea told pappys sassafras concentrate looked online found amazoncom ordering also saw sassafras teabags thought id order box try dissapointed didnt taste like flat rootbeer expecting like black licorice hate mild rootbeer undertone also didnt distinctive red color get steeping sassafras rootive never real sassafras tea made root dont know teabags like real thing bottom line wont buy teabags
5,great tasting tea i have been looking for a good sassafras tea foreverfinally i will be ordering this product again thanks kimd,"['great', 'tasting', 'tea', 'looking', 'good', 'sassafras', 'tea', 'foreverfinally', 'ordering', 'product', 'thanks', 'kimd']",great tasting tea looking good sassafras tea foreverfinally ordering product thanks kimd
